id file duration transcription
train-clean-100-1040-133433-0000 train-clean-100/1040/133433/1040-133433-0000.flac 14595.0 "chapter seventeen when wendy grew up i hope you want to know what became of the other boys they were waiting below to give wendy time to explain about them and when they had counted five hundred they went up"
train-clean-100-1040-133433-0001 train-clean-100/1040/133433/1040-133433-0001.flac 15380.062 "they went up by the stair because they thought this would make a better impression they stood in a row in front of missus darling with their hats off and wishing they were not wearing their pirate clothes they said nothing but their eyes asked her to have them"
train-clean-100-1040-133433-0002 train-clean-100/1040/133433/1040-133433-0002.flac 15350.0 "but they forgot about him of course missus darling said at once that she would have them but mister darling was curiously depressed and they saw that he considered six a rather large number i must say he said to wendy"
train-clean-100-1040-133433-0003 train-clean-100/1040/133433/1040-133433-0003.flac 14970.0 "that you don't do things by halves a grudging remark which the twins thought was pointed at them the first twin was the proud one and he asked flushing do you think we should be too much of a handful sir because if so we can go away"
train-clean-100-1040-133433-0004 train-clean-100/1040/133433/1040-133433-0004.flac 14825.0 "father wendy cried shocked but still the cloud was on him he knew he was behaving unworthily but he could not help it we could lie doubled up said nibs i always cut their hair myself said wendy"
train-clean-100-1040-133433-0005 train-clean-100/1040/133433/1040-133433-0005.flac 14640.0 "george missus darling exclaimed pained to see her dear one showing himself in such an unfavourable light then he burst into tears and the truth came out he was as glad to have them as she was he said"
train-clean-100-1040-133433-0006 train-clean-100/1040/133433/1040-133433-0006.flac 3195.0 "but he thought they should have asked his consent as well as hers"
train-clean-100-1040-133433-0007 train-clean-100/1040/133433/1040-133433-0007.flac 12070.0 "i don't think he is a cypher tootles cried instantly do you think he is a cypher curly no i don't do you think he is a cypher slightly rather not twin what do you think"
train-clean-100-1040-133433-0008 train-clean-100/1040/133433/1040-133433-0008.flac 15050.062 "it turned out that not one of them thought him a cypher and he was absurdly gratified and said he would find space for them all in the drawing room if they fitted in we'll fit in sir they assured him then follow the leader he cried gaily"
train-clean-100-1040-133433-0009 train-clean-100/1040/133433/1040-133433-0009.flac 15070.0 "mind you i am not sure that we have a drawing room but we pretend we have and it's all the same hoop la he went off dancing through the house and they all cried hoop la and danced after him searching for the drawing room and i forget whether they found it"
