id file duration transcription
train-clean-100-103-1240-0000 train-clean-100/103/1240/103-1240-0000.flac 14085.0 "chapter one missus rachel lynde is surprised missus rachel lynde lived just where the avonlea main road dipped down into a little hollow fringed with alders and ladies eardrops and traversed by a brook"
train-clean-100-103-1240-0001 train-clean-100/103/1240/103-1240-0001.flac 15945.0 "that had its source away back in the woods of the old cuthbert place it was reputed to be an intricate headlong brook in its earlier course through those woods with dark secrets of pool and cascade but by the time it reached lynde's hollow it was a quiet well conducted little stream"
train-clean-100-103-1240-0002 train-clean-100/103/1240/103-1240-0002.flac 13945.0 "for not even a brook could run past missus rachel lynde's door without due regard for decency and decorum it probably was conscious that missus rachel was sitting at her window keeping a sharp eye on everything that passed from brooks and children up"
train-clean-100-103-1240-0003 train-clean-100/103/1240/103-1240-0003.flac 14710.0 "and that if she noticed anything odd or out of place she would never rest until she had ferreted out the whys and wherefores thereof there are plenty of people in avonlea and out of it who can attend closely to their neighbor's business by dint of neglecting their own"
train-clean-100-103-1240-0004 train-clean-100/103/1240/103-1240-0004.flac 12515.0 "but missus rachel lynde was one of those capable creatures who can manage their own concerns and those of other folks into the bargain she was a notable housewife her work was always done and well done she ran the sewing circle"
train-clean-100-103-1240-0005 train-clean-100/103/1240/103-1240-0005.flac 15175.0 "helped run the sunday school and was the strongest prop of the church aid society and foreign missions auxiliary yet with all this missus rachel found abundant time to sit for hours at her kitchen window knitting cotton warp quilts she had knitted sixteen of them"
train-clean-100-103-1240-0006 train-clean-100/103/1240/103-1240-0006.flac 9580.0 "as avonlea housekeepers were wont to tell in awed voices and keeping a sharp eye on the main road that crossed the hollow and wound up the steep red hill beyond"
train-clean-100-103-1240-0007 train-clean-100/103/1240/103-1240-0007.flac 15035.0 "anybody who went out of it or into it had to pass over that hill road and so run the unseen gauntlet of missus rachel's all seeing eye she was sitting there one afternoon in early june the sun was coming in at the window warm and bright"
train-clean-100-103-1240-0008 train-clean-100/103/1240/103-1240-0008.flac 15435.0 "the orchard on the slope below the house was in a bridal flush of pinky white bloom hummed over by a myriad of bees thomas lynde a meek little man whom avonlea people called rachel lynde's husband was sowing his late turnip seed on the hill field beyond the barn"
train-clean-100-103-1240-0009 train-clean-100/103/1240/103-1240-0009.flac 10030.0 "missus rachel knew that he ought because she had heard him tell peter morrison the evening before in william j blair's store over at carmody that he meant to sow his turnip seed the next afternoon"
