id file duration transcription
train-clean-100-103-1240-0001 train-clean-100/103/1240/103-1240-0001.flac 15945.0 "that had its source away back in the woods of the old cuthbert place it was reputed to be an intricate headlong brook in its earlier course through those woods with dark secrets of pool and cascade but by the time it reached lynde's hollow it was a quiet well conducted little stream"
train-clean-100-103-1240-0037 train-clean-100/103/1240/103-1240-0037.flac 14815.0 "what on earth put such a notion into your head she demanded disapprovingly this had been done without her advice being asked and must perforce be disapproved well we've been thinking about it for some time all winter in fact returned marilla"
train-clean-100-103-1241-0000 train-clean-100/103/1241/103-1241-0000.flac 15965.0 "chapter two matthew cuthbert is surprised matthew cuthbert and the sorrel mare jogged comfortably over the eight miles to bright river it was a pretty road running along between snug farmsteads with now and again a bit of balsamy fir wood to drive through"
train-clean-100-103-1241-0031 train-clean-100/103/1241/103-1241-0031.flac 13100.0 "i've never seen one but i can imagine what she would look like i don't ever expect to be a bride myself i'm so homely nobody will ever want to marry me unless it might be a foreign missionary i suppose a foreign missionary mightn't be very particular"
train-clean-100-103-1241-0039 train-clean-100/103/1241/103-1241-0039.flac 16135.000000000002 "and she said she didn't know and for pity's sake not to ask her any more questions she said i must have asked her a thousand already i suppose i had too but how you going to find out about things if you don't ask questions and what does make the roads red well now i dunno said matthew"
train-clean-100-1040-133433-0023 train-clean-100/1040/133433/1040-133433-0023.flac 10350.0 "the kiss that had been for no one else peter took quite easily funny but she seemed satisfied of course all the boys went to school"
train-clean-100-1040-133433-0034 train-clean-100/1040/133433/1040-133433-0034.flac 13055.0 "and she felt she was untrue to him when she got a prize for general knowledge but the years came and went without bringing the careless boy and when they met again wendy was a married woman and peter was no more to her"
train-clean-100-1040-133433-0039 train-clean-100/1040/133433/1040-133433-0039.flac 11770.0 "when she was old enough to ask them they were mostly about peter pan she loved to hear of peter and wendy told her all she could remember in the very nursery from which the famous flight had taken place"
train-clean-100-1040-133433-0059 train-clean-100/1040/133433/1040-133433-0059.flac 13910.0 "she replied faintly squeezing herself as small as possible something inside her was crying woman woman let go of me hullo where is john he asked suddenly missing the third bed"
train-clean-100-1040-133433-0064 train-clean-100/1040/133433/1040-133433-0064.flac 2200.0 "what is it he cried shrinking"
train-clean-100-1069-133699-0019 train-clean-100/1069/133699/1069-133699-0019.flac 13310.0 "it's a beautiful description when i said freemen i didn't mean you sir and this was the only reward that ralph got for his compliment miss stackpole was baffled"
train-clean-100-1069-133699-0021 train-clean-100/1069/133699/1069-133699-0021.flac 15895.0 "my dear friend i wonder if you're growing faithless faithless faithless to you henrietta no that would be a great pain but it's not that faithless to my country then"
train-clean-100-1069-133699-0051 train-clean-100/1069/133699/1069-133699-0051.flac 14120.0 "arbitrary or capricious therefore it is that i believe you will let me see you again you told me that i'm not disagreeable to you and i believe it for i don't see why that should be i shall always think of you"
train-clean-100-1069-133709-0010 train-clean-100/1069/133709/1069-133709-0010.flac 14215.063 "no wind sown blossom no familiar softening moss her offered her passive extent in other words was about that of a knife edge isabel had reason to believe none the less"
train-clean-100-1069-133709-0037 train-clean-100/1069/133709/1069-133709-0037.flac 14950.0 "it took perpetually for granted a thousand good intentions she lost herself in a maze of visions the fine things to be done by a rich independent generous girl who took a large human view of occasions and obligations"
train-clean-100-1081-125237-0013 train-clean-100/1081/125237/1081-125237-0013.flac 12910.0 "even the estates of holland dared not consider such terms and the states general would have angrily rejected them after some further parleying therefore about fisheries and trade restrictions it was felt that no agreement could be reached"
train-clean-100-1081-125237-0068 train-clean-100/1081/125237/1081-125237-0068.flac 15615.0 "the english now instituted a blockade of the dutch coast which had the effect of reducing to desperate straits a land whose welfare and prosperity depended wholly on commerce amsterdam was ruined in these circumstances direct negotiation was perforce attempted"
train-clean-100-1081-125237-0069 train-clean-100/1081/125237/1081-125237-0069.flac 16050.0 "four envoys were sent representing the three maritime provinces at first it seemed impossible that any common ground of agreement could be found cromwell was obsessed with the idea of a politico religious union between the two republics which would have meant the extinction of dutch independence"
train-clean-100-1081-125237-0098 train-clean-100/1081/125237/1081-125237-0098.flac 9315.0 "but as it was essential to prevent publicity it was settled that only the burgomasters should be consulted again under oath of secrecy at the meeting on may first"
train-clean-100-1081-128618-0001 train-clean-100/1081/128618/1081-128618-0001.flac 5620.0 "season with salt and pepper dip in egg and corn meal and fry in deep fat"
train-clean-100-1088-129236-0026 train-clean-100/1088/129236/1088-129236-0026.flac 14805.0 "a midnight bell a passing groan these are the sounds we feed upon behold there in the wood the fine madman he is a palace of sweet sounds and sights he dilates he is twice a man"
train-clean-100-1088-134318-0004 train-clean-100/1088/134318/1088-134318-0004.flac 7835.0 "he remembered the day well because it was candlemas day and this was the anniversary he remembered other things more pleasant"
train-clean-100-1088-134318-0013 train-clean-100/1088/134318/1088-134318-0013.flac 15195.0 "then lead on fisher showed the way up the stairs this time the traveller carried no books his left arm hung limply by his side and fisher privately gathered that the hand had got loose from the detaining pocket without its owner being aware of the fact"
train-clean-100-1088-134318-0015 train-clean-100/1088/134318/1088-134318-0015.flac 15850.0 "fisher closed the door behind them and returned to his duties in the hall below ten minutes later he heard the door opened and the booming voice of the stranger came down to him fisher went up the stairs to meet him and found him addressing the occupant of the room in his own eccentric fashion"
