id file duration transcription
train-clean-100-103-1240-0000 train-clean-100/103/1240/103-1240-0000.flac 14085.0 "chapter one missus rachel lynde is surprised missus rachel lynde lived just where the avonlea main road dipped down into a little hollow fringed with alders and ladies eardrops and traversed by a brook"
train-clean-100-103-1240-0002 train-clean-100/103/1240/103-1240-0002.flac 13945.0 "for not even a brook could run past missus rachel lynde's door without due regard for decency and decorum it probably was conscious that missus rachel was sitting at her window keeping a sharp eye on everything that passed from brooks and children up"
train-clean-100-103-1240-0007 train-clean-100/103/1240/103-1240-0007.flac 15035.0 "anybody who went out of it or into it had to pass over that hill road and so run the unseen gauntlet of missus rachel's all seeing eye she was sitting there one afternoon in early june the sun was coming in at the window warm and bright"
train-clean-100-103-1240-0008 train-clean-100/103/1240/103-1240-0008.flac 15435.0 "the orchard on the slope below the house was in a bridal flush of pinky white bloom hummed over by a myriad of bees thomas lynde a meek little man whom avonlea people called rachel lynde's husband was sowing his late turnip seed on the hill field beyond the barn"
train-clean-100-103-1240-0013 train-clean-100/103/1240/103-1240-0013.flac 15260.0 "he was the shyest man alive and hated to have to go among strangers or to any place where he might have to talk matthew dressed up with a white collar and driving in a buggy was something that didn't happen often missus rachel ponder as she might could make nothing of it"
train-clean-100-103-1240-0014 train-clean-100/103/1240/103-1240-0014.flac 13960.0 "and her afternoon's enjoyment was spoiled i'll just step over to green gables after tea and find out from marilla where he's gone and why the worthy woman finally concluded he doesn't generally go to town this time of year and he never visits"
train-clean-100-103-1240-0016 train-clean-100/103/1240/103-1240-0016.flac 15665.0 "yet something must have happened since last night to start him off i'm clean puzzled that's what and i won't know a minute's peace of mind or conscience until i know what has taken matthew cuthbert out of avonlea today accordingly after tea missus rachel set out she had not far to go"
train-clean-100-103-1240-0024 train-clean-100/103/1240/103-1240-0024.flac 15270.0 "or would have been cheerful if it had not been so painfully clean as to give it something of the appearance of an unused parlor its windows looked east and west through the west one looking out on the back yard came a flood of mellow june sunlight but the east one"
train-clean-100-103-1240-0025 train-clean-100/103/1240/103-1240-0025.flac 15120.0 "whence you got a glimpse of the bloom white cherry trees in the left orchard and nodding slender birches down in the hollow by the brook was greened over by a tangle of vines here sat marilla cuthbert when she sat at all always slightly distrustful of sunshine"
train-clean-100-103-1240-0031 train-clean-100/103/1240/103-1240-0031.flac 16860.0 "but there was a saving something about her mouth which if it had been ever so slightly developed might have been considered indicative of a sense of humor we're all pretty well said missus rachel i was kind of afraid you weren't though when i saw matthew starting off today i thought maybe he was going to the doctor's"
train-clean-100-103-1240-0032 train-clean-100/103/1240/103-1240-0032.flac 14775.0 "marilla's lips twitched understandingly she had expected missus rachel up she had known that the sight of matthew jaunting off so unaccountably would be too much for her neighbor's curiosity oh no i'm quite well although i had a bad headache yesterday she said"
train-clean-100-103-1240-0033 train-clean-100/103/1240/103-1240-0033.flac 14415.0 "matthew went to bright river we're getting a little boy from an orphan asylum in nova scotia and he's coming on the train tonight if marilla had said that matthew had gone to bright river to meet a kangaroo from australia missus rachel could not have been more astonished"
train-clean-100-103-1240-0036 train-clean-100/103/1240/103-1240-0036.flac 12520.0 "marilla and matthew cuthbert of all people adopting a boy from an orphan asylum well the world was certainly turning upside down she would be surprised at nothing after this nothing"
