id file duration transcription
train-clean-100-103-1240-0003 train-clean-100/103/1240/103-1240-0003.flac 14710.0 "and that if she noticed anything odd or out of place she would never rest until she had ferreted out the whys and wherefores thereof there are plenty of people in avonlea and out of it who can attend closely to their neighbor's business by dint of neglecting their own"
train-clean-100-103-1240-0006 train-clean-100/103/1240/103-1240-0006.flac 9580.0 "as avonlea housekeepers were wont to tell in awed voices and keeping a sharp eye on the main road that crossed the hollow and wound up the steep red hill beyond"
train-clean-100-103-1240-0007 train-clean-100/103/1240/103-1240-0007.flac 15035.0 "anybody who went out of it or into it had to pass over that hill road and so run the unseen gauntlet of missus rachel's all seeing eye she was sitting there one afternoon in early june the sun was coming in at the window warm and bright"
train-clean-100-103-1240-0022 train-clean-100/103/1240/103-1240-0022.flac 16375.0 "set about on one side with great patriarchal willows and the other with prim lombardies not a stray stick nor stone was to be seen for missus rachel would have seen it if there had been privately she was of the opinion that marilla cuthbert swept that yard over as often as she swept her house"
train-clean-100-103-1240-0024 train-clean-100/103/1240/103-1240-0024.flac 15270.0 "or would have been cheerful if it had not been so painfully clean as to give it something of the appearance of an unused parlor its windows looked east and west through the west one looking out on the back yard came a flood of mellow june sunlight but the east one"
train-clean-100-103-1240-0026 train-clean-100/103/1240/103-1240-0026.flac 8335.0 "and here she sat now knitting and the table behind her was laid for supper missus rachel before she had fairly closed the door"
train-clean-100-103-1240-0030 train-clean-100/103/1240/103-1240-0030.flac 14520.0 "thin woman with angles and without curves her dark hair showed some gray streaks and was always twisted up in a hard little knot behind with two wire hairpins stuck aggressively through it she looked like a woman of narrow experience and rigid conscience which she was"
train-clean-100-103-1240-0031 train-clean-100/103/1240/103-1240-0031.flac 16860.0 "but there was a saving something about her mouth which if it had been ever so slightly developed might have been considered indicative of a sense of humor we're all pretty well said missus rachel i was kind of afraid you weren't though when i saw matthew starting off today i thought maybe he was going to the doctor's"
train-clean-100-103-1240-0035 train-clean-100/103/1240/103-1240-0035.flac 16045.000000000002 "said marilla as if getting boys from orphan asylums in nova scotia were part of the usual spring work on any well regulated avonlea farm instead of being an unheard of innovation missus rachel felt that she had received a severe mental jolt she thought in exclamation points"
train-clean-100-103-1240-0037 train-clean-100/103/1240/103-1240-0037.flac 14815.0 "what on earth put such a notion into your head she demanded disapprovingly this had been done without her advice being asked and must perforce be disapproved well we've been thinking about it for some time all winter in fact returned marilla"
train-clean-100-103-1240-0040 train-clean-100/103/1240/103-1240-0040.flac 14670.0 "there's never anybody to be had but those stupid half grown little french boys and as soon as you do get one broke into your ways and taught something he's up and off to the lobster canneries or the states at first matthew suggested getting a home boy but i said no flat to that"
train-clean-100-103-1240-0057 train-clean-100/103/1240/103-1240-0057.flac 6855.0 "my but i pity him that's what so said missus rachel to the wild rose bushes out of the fulness of her heart"
train-clean-100-103-1241-0000 train-clean-100/103/1241/103-1241-0000.flac 15965.0 "chapter two matthew cuthbert is surprised matthew cuthbert and the sorrel mare jogged comfortably over the eight miles to bright river it was a pretty road running along between snug farmsteads with now and again a bit of balsamy fir wood to drive through"
train-clean-100-103-1241-0004 train-clean-100/103/1241/103-1241-0004.flac 14755.0 "and a full soft brown beard which he had worn ever since he was twenty in fact he had looked at twenty very much as he looked at sixty lacking a little of the grayness when he reached bright river there was no sign of any train"
train-clean-100-103-1241-0006 train-clean-100/103/1241/103-1241-0006.flac 15235.0 "matthew barely noting that it was a girl sidled past her as quickly as possible without looking at her had he looked he could hardly have failed to notice the tense rigidity and expectation of her attitude and expression she was sitting there waiting for something or somebody"
train-clean-100-103-1241-0015 train-clean-100/103/1241/103-1241-0015.flac 14010.0 "her face was small white and thin also much freckled her mouth was large and so were her eyes which looked green in some lights and moods and gray in others so far the ordinary observer an extraordinary observer"
train-clean-100-103-1241-0027 train-clean-100/103/1241/103-1241-0027.flac 14880.0 "who had been stolen away from her parents in her infancy by a cruel nurse who died before she could confess i used to lie awake at nights and imagine things like that because i didn't have time in the day i guess that's why i'm so thin i am dreadful thin ain't i there isn't a pick on my bones"
train-clean-100-103-1241-0030 train-clean-100/103/1241/103-1241-0030.flac 15470.0 "isn't that beautiful what did that tree leaning out from the bank all white and lacy make you think of she asked well now i dunno said matthew why a bride of course a bride all in white with a lovely misty veil"
train-clean-100-1034-121119-0004 train-clean-100/1034/121119/1034-121119-0004.flac 9205.0 "an expression which seemed to imply that she understood all her mother's amorous and pecuniary relationships with the intimate secretary moreover"
train-clean-100-1034-121119-0009 train-clean-100/1034/121119/1034-121119-0009.flac 2810.0 "was ascending the stairs leading to debray's apartments"
train-clean-100-1034-121119-0012 train-clean-100/1034/121119/1034-121119-0012.flac 4515.0 "and the conversation which had become interesting during the discussion of such serious affairs"
train-clean-100-1034-121119-0013 train-clean-100/1034/121119/1034-121119-0013.flac 8985.0 "awaited the return of debray in the little green room seated between two baskets of flowers which she had that morning sent and which it must be confessed"
train-clean-100-1034-121119-0018 train-clean-100/1034/121119/1034-121119-0018.flac 3910.0 "after which they desired me to leave saying that they needed me no longer"
train-clean-100-1034-121119-0025 train-clean-100/1034/121119/1034-121119-0025.flac 15155.0 "supported by an honorable name how could she extricate herself from this labyrinth to whom would she apply to help her out of this painful situation debray to whom she had run with the first instinct of a woman towards the man she loves and who yet betrays her"
train-clean-100-1034-121119-0029 train-clean-100/1034/121119/1034-121119-0029.flac 7260.0 "no one could suppose that he had been previously acquainted with or had lent himself to any of andrea's intrigues"
train-clean-100-1034-121119-0031 train-clean-100/1034/121119/1034-121119-0031.flac 10665.0 "obtain all the indulgence he could allow she would invoke the past recall old recollections she would supplicate him by the remembrance of guilty yet happy days"
train-clean-100-1034-121119-0036 train-clean-100/1034/121119/1034-121119-0036.flac 4850.0 "madame danglars involuntarily shuddered at the desolate aspect of the mansion"
train-clean-100-1034-121119-0037 train-clean-100/1034/121119/1034-121119-0037.flac 14505.0 "three times did the bell ring with a dull heavy sound seeming to participate in the general sadness before the concierge appeared and peeped through the door which he opened just wide enough to allow his words to be heard"
