id file duration transcription
train-clean-100-1034-121119-0000 train-clean-100/1034/121119/1034-121119-0000.flac 7875.0 "chapter ninety nine the law we have seen how quietly"
train-clean-100-1034-121119-0001 train-clean-100/1034/121119/1034-121119-0001.flac 13435.0 "the fact being that every one was too much occupied in his or her own affairs to think of theirs we will leave the banker contemplating the enormous magnitude of his debt before the phantom of bankruptcy and follow the baroness"
train-clean-100-1034-121119-0002 train-clean-100/1034/121119/1034-121119-0002.flac 15685.0 "who after being momentarily crushed under the weight of the blow which had struck her had gone to seek her usual adviser lucien debray the baroness had looked forward to this marriage as a means of ridding her of a guardianship which over a girl of eugenie's character"
train-clean-100-1034-121119-0004 train-clean-100/1034/121119/1034-121119-0004.flac 9205.0 "an expression which seemed to imply that she understood all her mother's amorous and pecuniary relationships with the intimate secretary moreover"
train-clean-100-1034-121119-0009 train-clean-100/1034/121119/1034-121119-0009.flac 2810.0 "was ascending the stairs leading to debray's apartments"
train-clean-100-1034-121119-0010 train-clean-100/1034/121119/1034-121119-0010.flac 5015.0 "debray was occupied in repelling the insinuations of a friend who tried to persuade him"
train-clean-100-1034-121119-0012 train-clean-100/1034/121119/1034-121119-0012.flac 4515.0 "and the conversation which had become interesting during the discussion of such serious affairs"
train-clean-100-1034-121119-0013 train-clean-100/1034/121119/1034-121119-0013.flac 8985.0 "awaited the return of debray in the little green room seated between two baskets of flowers which she had that morning sent and which it must be confessed"
train-clean-100-1034-121119-0015 train-clean-100/1034/121119/1034-121119-0015.flac 14950.0 "the baroness returned to the hotel with as much caution as eugenie used in leaving it she ran lightly up stairs and with an aching heart entered her apartment contiguous as we know to that of eugenie she was fearful of exciting any remark"
train-clean-100-1034-121119-0016 train-clean-100/1034/121119/1034-121119-0016.flac 15475.0 "and believed firmly in her daughter's innocence and fidelity to the paternal roof she listened at eugenie's door and hearing no sound tried to enter but the bolts were in place madame danglars then concluded that the young girl had been overcome with the terrible excitement of the evening"
train-clean-100-1034-121119-0017 train-clean-100/1034/121119/1034-121119-0017.flac 6960.0 "and had gone to bed and to sleep she called the maid and questioned her mademoiselle eugenie said the maid"
train-clean-100-1034-121119-0019 train-clean-100/1034/121119/1034-121119-0019.flac 15270.0 "madame danglars therefore went to bed without a shadow of suspicion and began to muse over the recent events in proportion as her memory became clearer the occurrences of the evening were revealed in their true light what she had taken for confusion was a tumult"
train-clean-100-1034-121119-0021 train-clean-100/1034/121119/1034-121119-0021.flac 4685.0 "for in a society such as ours satire inflicts a painful and incurable wound"
train-clean-100-1034-121119-0025 train-clean-100/1034/121119/1034-121119-0025.flac 15155.0 "supported by an honorable name how could she extricate herself from this labyrinth to whom would she apply to help her out of this painful situation debray to whom she had run with the first instinct of a woman towards the man she loves and who yet betrays her"
train-clean-100-1034-121119-0026 train-clean-100/1034/121119/1034-121119-0026.flac 5400.0 "debray could but give her advice she must apply to some one more powerful than he"
train-clean-100-1034-121119-0027 train-clean-100/1034/121119/1034-121119-0027.flac 13545.0 "but no on reflection the procureur was not a merciless man and it was not the magistrate slave to his duties but the friend the loyal friend who roughly but firmly cut into the very core of the corruption"
train-clean-100-1034-121119-0029 train-clean-100/1034/121119/1034-121119-0029.flac 7260.0 "no one could suppose that he had been previously acquainted with or had lent himself to any of andrea's intrigues"
train-clean-100-1034-121119-0031 train-clean-100/1034/121119/1034-121119-0031.flac 10665.0 "obtain all the indulgence he could allow she would invoke the past recall old recollections she would supplicate him by the remembrance of guilty yet happy days"
train-clean-100-1034-121119-0032 train-clean-100/1034/121119/1034-121119-0032.flac 12135.0 "he had only to turn his eyes on one side and allow andrea to fly and follow up the crime under that shadow of guilt called contempt of court and after this reasoning she slept easily"
