id file duration transcription
train-clean-100-103-1240-0020 train-clean-100/103/1240/103-1240-0020.flac 13415.0 "bordered with wild rose bushes it's no wonder matthew and marilla are both a little odd living away back here by themselves trees aren't much company though dear knows if they were there'd be enough of them i'd ruther look at people to be sure"
train-clean-100-103-1240-0035 train-clean-100/103/1240/103-1240-0035.flac 16045.000000000002 "said marilla as if getting boys from orphan asylums in nova scotia were part of the usual spring work on any well regulated avonlea farm instead of being an unheard of innovation missus rachel felt that she had received a severe mental jolt she thought in exclamation points"
train-clean-100-103-1240-0044 train-clean-100/103/1240/103-1240-0044.flac 16390.0 "so matthew went to bright river to meet him missus spencer will drop him off there of course she goes on to white sands station herself missus rachel prided herself on always speaking her mind she proceeded to speak it now having adjusted her mental attitude to this amazing piece of news"
train-clean-100-103-1240-0046 train-clean-100/103/1240/103-1240-0046.flac 13925.0 "nor how he's likely to turn out why it was only last week i read in the paper how a man and his wife up west of the island took a boy out of an orphan asylum and he set fire to the house at night set it on purpose marilla and nearly burnt them to a crisp in their beds"
train-clean-100-103-1241-0002 train-clean-100/103/1241/103-1241-0002.flac 15565.0 "matthew enjoyed the drive after his own fashion except during the moments when he met women and had to nod to them for in prince edward island you are supposed to nod to all and sundry you meet on the road whether you know them or not matthew dreaded all women except marilla and missus rachel"
train-clean-100-103-1241-0009 train-clean-100/103/1241/103-1241-0009.flac 13900.0 "she's a case i should say i'm not expecting a girl said matthew blankly it's a boy i've come for he should be here missus alexander spencer was to bring him over from nova scotia for me the stationmaster whistled"
train-clean-100-103-1241-0042 train-clean-100/103/1241/103-1241-0042.flac 14315.0 "he detested the way they had of sidling past him timidly with sidewise glances as if they expected him to gobble them up at a mouthful if they ventured to say a word that was the avonlea type of well bred little girl but this freckled witch was very different"
train-clean-100-1034-121119-0025 train-clean-100/1034/121119/1034-121119-0025.flac 15155.0 "supported by an honorable name how could she extricate herself from this labyrinth to whom would she apply to help her out of this painful situation debray to whom she had run with the first instinct of a woman towards the man she loves and who yet betrays her"
train-clean-100-1034-121119-0038 train-clean-100/1034/121119/1034-121119-0038.flac 4415.0 "he saw a lady a fashionable elegantly dressed lady"
train-clean-100-1034-121119-0043 train-clean-100/1034/121119/1034-121119-0043.flac 15565.0 "or without speaking to the procureur well i have business with the procureur is it pressing business you can imagine so since i have not even brought my carriage out yet but enough of this here is my card"
train-clean-100-1034-121119-0062 train-clean-100/1034/121119/1034-121119-0062.flac 13935.0 "i hope so if they should arrest him i know that sometimes prisoners afford means of escape will you leave him in prison the procureur shook his head at least keep him there till my daughter be married"
train-clean-100-1034-121119-0072 train-clean-100/1034/121119/1034-121119-0072.flac 14820.0 "this is his description benedetto condemned at the age of sixteen for five years to the galleys for forgery he promised well as you see first a runaway then an assassin"
train-clean-100-1034-121119-0077 train-clean-100/1034/121119/1034-121119-0077.flac 5945.0 "has the law a memory for all those soft recollections you endeavor to recall no madame"
train-clean-100-1034-121119-0092 train-clean-100/1034/121119/1034-121119-0092.flac 5820.0 "i tell you it is too late early this morning the telegraph was employed and at this very minute"
train-clean-100-1069-133699-0009 train-clean-100/1069/133699/1069-133699-0009.flac 2560.0 "and she detests me for detesting it"
train-clean-100-1069-133699-0015 train-clean-100/1069/133699/1069-133699-0015.flac 15260.0 "they're the companions of their servants the irish chambermaid and the negro waiter they share their work do you call the domestics in an american household slaves miss stackpole enquired"
train-clean-100-1069-133699-0025 train-clean-100/1069/133699/1069-133699-0025.flac 16555.0 "isabel responded you say that right i had a good deal of talk with him he has come after you did he tell you so no he told me nothing that's how i knew it said henrietta cleverly"
train-clean-100-1069-133699-0038 train-clean-100/1069/133699/1069-133699-0038.flac 15345.0 "whatever he does will always be right isabel repeated when a man's of that infallible mould what does it matter to him what one feels it may not matter to him but it matters to one's self ah"
train-clean-100-1069-133699-0047 train-clean-100/1069/133699/1069-133699-0047.flac 15545.0 "of late it was not to be denied literature had seemed a fading light and even after she had reminded herself that her uncle's library was provided with a complete set of those authors which no gentleman's collection should be without"
