id file duration transcription
train-clean-100-103-1240-0000 train-clean-100/103/1240/103-1240-0000.flac 14085.0 "chapter one missus rachel lynde is surprised missus rachel lynde lived just where the avonlea main road dipped down into a little hollow fringed with alders and ladies eardrops and traversed by a brook"
train-clean-100-103-1240-0024 train-clean-100/103/1240/103-1240-0024.flac 15270.0 "or would have been cheerful if it had not been so painfully clean as to give it something of the appearance of an unused parlor its windows looked east and west through the west one looking out on the back yard came a flood of mellow june sunlight but the east one"
train-clean-100-103-1240-0028 train-clean-100/103/1240/103-1240-0028.flac 15650.0 "yet what of matthew's white collar and the sorrel mare missus rachel was getting fairly dizzy with this unusual mystery about quiet unmysterious green gables good evening rachel marilla said briskly this is a real fine evening isn't it won't you sit down"
train-clean-100-103-1240-0033 train-clean-100/103/1240/103-1240-0033.flac 14415.0 "matthew went to bright river we're getting a little boy from an orphan asylum in nova scotia and he's coming on the train tonight if marilla had said that matthew had gone to bright river to meet a kangaroo from australia missus rachel could not have been more astonished"
train-clean-100-103-1240-0045 train-clean-100/103/1240/103-1240-0045.flac 15675.0 "well marilla i'll just tell you plain that i think you're doing a mighty foolish thing a risky thing that's what you don't know what you're getting you're bringing a strange child into your house and home and you don't know a single thing about him nor what his disposition is like nor what sort of parents he had"
train-clean-100-103-1241-0006 train-clean-100/103/1241/103-1241-0006.flac 15235.0 "matthew barely noting that it was a girl sidled past her as quickly as possible without looking at her had he looked he could hardly have failed to notice the tense rigidity and expectation of her attitude and expression she was sitting there waiting for something or somebody"
train-clean-100-103-1241-0011 train-clean-100/103/1241/103-1241-0011.flac 14485.0 "i don't understand said matthew helplessly wishing that marilla was at hand to cope with the situation well you'd better question the girl said the station master carelessly i dare say she'll be able to explain she's got a tongue of her own that's certain"
train-clean-100-103-1241-0013 train-clean-100/103/1241/103-1241-0013.flac 14810.0 "and demand of her why she wasn't a boy matthew groaned in spirit as he turned about and shuffled gently down the platform towards her she had been watching him ever since he had passed her and she had her eyes on him now matthew was not looking at her"
train-clean-100-103-1241-0030 train-clean-100/103/1241/103-1241-0030.flac 15470.0 "isn't that beautiful what did that tree leaning out from the bank all white and lacy make you think of she asked well now i dunno said matthew why a bride of course a bride all in white with a lovely misty veil"
train-clean-100-103-1241-0037 train-clean-100/103/1241/103-1241-0037.flac 12775.0 "oh there are a lot more cherry trees all in bloom this island is the bloomiest place i just love it already and i'm so glad i'm going to live here i've always heard that prince edward island was the prettiest place in the world"
train-clean-100-103-1241-0039 train-clean-100/103/1241/103-1241-0039.flac 16135.000000000002 "and she said she didn't know and for pity's sake not to ask her any more questions she said i must have asked her a thousand already i suppose i had too but how you going to find out about things if you don't ask questions and what does make the roads red well now i dunno said matthew"
train-clean-100-1034-121119-0003 train-clean-100/1034/121119/1034-121119-0003.flac 14220.062 "for in the tacit relations which maintain the bond of family union the mother to maintain her ascendancy over her daughter must never fail to be a model of wisdom and a type of perfection now"
train-clean-100-1034-121119-0009 train-clean-100/1034/121119/1034-121119-0009.flac 2810.0 "was ascending the stairs leading to debray's apartments"
train-clean-100-1034-121119-0020 train-clean-100/1034/121119/1034-121119-0020.flac 13945.0 "who had been afflicted with as severe a blow through her husband and son eugenie she said to herself is lost and so are we the affair as it will be reported will cover us with shame"
train-clean-100-1034-121119-0025 train-clean-100/1034/121119/1034-121119-0025.flac 15155.0 "supported by an honorable name how could she extricate herself from this labyrinth to whom would she apply to help her out of this painful situation debray to whom she had run with the first instinct of a woman towards the man she loves and who yet betrays her"
train-clean-100-1034-121119-0027 train-clean-100/1034/121119/1034-121119-0027.flac 13545.0 "but no on reflection the procureur was not a merciless man and it was not the magistrate slave to his duties but the friend the loyal friend who roughly but firmly cut into the very core of the corruption"
train-clean-100-1034-121119-0048 train-clean-100/1034/121119/1034-121119-0048.flac 10485.0 "preoccupied as madame danglars had been with the object of her visit the treatment she had received from these underlings appeared to her so insulting that she began by complaining of it"
train-clean-100-1034-121119-0057 train-clean-100/1034/121119/1034-121119-0057.flac 13540.0 "he said i have within the last few months contracted the bad habit of thinking of my own and then i cannot help drawing up an egotistical parallel in my mind that is the reason that by the side of my misfortunes"
train-clean-100-1034-121119-0062 train-clean-100/1034/121119/1034-121119-0062.flac 13935.0 "i hope so if they should arrest him i know that sometimes prisoners afford means of escape will you leave him in prison the procureur shook his head at least keep him there till my daughter be married"
train-clean-100-1034-121119-0067 train-clean-100/1034/121119/1034-121119-0067.flac 4030.0000000000005 "you who pursue crime so vindictively answer now"
train-clean-100-1034-121119-0069 train-clean-100/1034/121119/1034-121119-0069.flac 9960.0 "then resting both hands upon his desk he said in a voice more hollow than usual there are crimes which remain unpunished because the criminals are unknown"
train-clean-100-1034-121119-0071 train-clean-100/1034/121119/1034-121119-0071.flac 14685.0 "now after the oath i have just taken and which i will keep madame dare you ask for mercy for that wretch but sir are you sure he is as guilty as they say listen"
train-clean-100-1040-133433-0015 train-clean-100/1040/133433/1040-133433-0015.flac 5030.0 "and missus darling stretched out her arms to him but he repulsed her keep back lady"
train-clean-100-1040-133433-0017 train-clean-100/1040/133433/1040-133433-0017.flac 16120.000000000002 "because you see when a new baby laughs for the first time a new fairy is born and as there are always new babies there are always new fairies they live in nests on the tops of trees and the mauve ones are boys and the white ones are girls and the blue ones are just little sillies who are not sure what they are"
train-clean-100-1040-133433-0021 train-clean-100/1040/133433/1040-133433-0021.flac 4410.0 "long in coming but this promise sent peter away quite gay again"
train-clean-100-1040-133433-0045 train-clean-100/1040/133433/1040-133433-0045.flac 12935.0 "why can't you fly now mother because i am grown up dearest when people grow up they forget the way why do they forget the way because they are no longer gay and innocent and heartless"
train-clean-100-1040-133433-0050 train-clean-100/1040/133433/1040-133433-0050.flac 10920.0 "yes that was it says jane with a big breath and then he flew us all away to the neverland and the fairies and the pirates and the redskins and the mermaid's lagoon"
train-clean-100-1040-133433-0058 train-clean-100/1040/133433/1040-133433-0058.flac 15175.0 "a big woman hullo wendy he said not noticing any difference for he was thinking chiefly of himself and in the dim light her white dress might have been the nightgown in which he had seen her first hullo peter"
train-clean-100-1040-133433-0062 train-clean-100/1040/133433/1040-133433-0062.flac 12750.0 "peter she said faltering are you expecting me to fly away with you of course that is why i have come he added a little sternly have you forgotten that this is spring cleaning time"
train-clean-100-1040-133433-0065 train-clean-100/1040/133433/1040-133433-0065.flac 14045.0 "for almost the only time in his life that i know of peter was afraid don't turn up the light he cried she let her hands play in the hair of the tragic boy she was not a little girl heart broken about him"
train-clean-100-1040-133433-0066 train-clean-100/1040/133433/1040-133433-0066.flac 2395.0 "she was a grown woman smiling at it all"
train-clean-100-1040-133433-0079 train-clean-100/1040/133433/1040-133433-0079.flac 7060.0 "as you look at wendy you may see her hair becoming white and her figure little again for all this happened long ago"
train-clean-100-1040-133433-0080 train-clean-100/1040/133433/1040-133433-0080.flac 16640.0 "and every spring cleaning time except when he forgets peter comes for margaret and takes her to the neverland where she tells him stories about himself to which he listens eagerly when margaret grows up she will have a daughter who is to be peter's mother in turn"
train-clean-100-1081-125237-0006 train-clean-100/1081/125237/1081-125237-0006.flac 9875.0 "and saint john and strickland greeted with loud cries of regicides and many abusive epithets remembering the fate of doreslaer were in fear of their lives"
train-clean-100-1081-125237-0012 train-clean-100/1081/125237/1081-125237-0012.flac 7765.0 "the expulsion of the members and adherents of the house of stewart including the princess royal and the queen of bohemia with their children"
