id file duration transcription
train-clean-100-1737-142396-0000 train-clean-100/1737/142396/1737-142396-0000.flac 15285.0 "i can see now that to children with a proper equipment of parents these things would have worn a different aspect but to those whose nearest were aunts and uncles a special attitude of mind may be allowed they treated us indeed with kindness enough as to the needs of the flesh"
train-clean-100-1737-142396-0001 train-clean-100/1737/142396/1737-142396-0001.flac 12655.0 "while there grew up in me as in the parallel case of caliban upon setebos a vague sense of a ruling power wilful and freakish and prone to the practice of vagaries just choosing so"
train-clean-100-1737-142396-0008 train-clean-100/1737/142396/1737-142396-0008.flac 15275.0 "there was an exception in the curate who would receive unblenching the information that the meadow beyond the orchard was a prairie studded with herds of buffalo which it was our delight moccasined and tomahawked to ride down with those whoops that announce the scenting of blood"
train-clean-100-1737-142396-0009 train-clean-100/1737/142396/1737-142396-0009.flac 8555.0 "he neither laughed nor sneered as the olympians would have done but possessed of a serious idiosyncrasy he would contribute such lots of valuable suggestion"
train-clean-100-1737-142396-0011 train-clean-100/1737/142396/1737-142396-0011.flac 14265.0 "i trust he is a bishop by this time he had all the necessary qualifications as we knew these strange folk had visitors sometimes stiff and colourless olympians like themselves equally without vital interests and intelligent pursuits"
train-clean-100-1737-142396-0012 train-clean-100/1737/142396/1737-142396-0012.flac 12415.0 "emerging out of the clouds and passing away again to drag on an aimless existence somewhere out of our ken then brute force was pitilessly applied we were captured washed and forced into clean collars"
train-clean-100-1737-142396-0014 train-clean-100/1737/142396/1737-142396-0014.flac 3720.0 "how could reasonable people spend their precious time so"
train-clean-100-1737-142396-0015 train-clean-100/1737/142396/1737-142396-0015.flac 11570.0 "or to hunt bears among the hazels it was incessant matter for amazement how these olympians would talk over our heads during meals for instance of this or the other social or political inanity"
train-clean-100-1737-142396-0018 train-clean-100/1737/142396/1737-142396-0018.flac 7690.0 "than the kindly beasts who shared our natural existence in the sun the estrangement was fortified by an abiding sense of injustice"
train-clean-100-1737-142396-0022 train-clean-100/1737/142396/1737-142396-0022.flac 13305.0 "well the olympians are all past and gone somehow the sun does not seem to shine so brightly as it used the trackless meadows of old time have shrunk and dwindled away to a few poor acres"
