id file duration transcription
train-clean-100-1098-133695-0000 train-clean-100/1098/133695/1098-133695-0000.flac 14160.0 "as if the young lady had been in a position to appeal to it but in fact the british public remained for the present profoundly indifferent to miss isabel archer whose fortune had dropped her as her cousin said into the dullest house in england"
train-clean-100-1098-133695-0001 train-clean-100/1098/133695/1098-133695-0001.flac 15100.0 "her gouty uncle received very little company and missus touchett not having cultivated relations with her husband's neighbours was not warranted in expecting visits from them she had however a peculiar taste she liked to receive cards"
train-clean-100-1098-133695-0002 train-clean-100/1098/133695/1098-133695-0002.flac 14210.0 "for what is usually called social intercourse she had very little relish but nothing pleased her more than to find her hall table whitened with oblong morsels of symbolic pasteboard she flattered herself that she was a very just woman"
train-clean-100-1098-133695-0003 train-clean-100/1098/133695/1098-133695-0003.flac 14065.0 "and had mastered the sovereign truth that nothing in this world is got for nothing she had played no social part as mistress of gardencourt and it was not to be supposed that in the surrounding country a minute account should be kept of her comings and goings"
train-clean-100-1098-133695-0004 train-clean-100/1098/133695/1098-133695-0004.flac 15790.0 "but it is by no means certain that she did not feel it to be wrong that so little notice was taken of them and that her failure really very gratuitous to make herself important in the neighbourhood had not much to do with the acrimony of her allusions to her husband's adopted country"
train-clean-100-1098-133695-0005 train-clean-100/1098/133695/1098-133695-0005.flac 6960.0 "isabel presently found herself in the singular situation of defending the british constitution against her aunt"
train-clean-100-1098-133695-0006 train-clean-100/1098/133695/1098-133695-0006.flac 11570.0 "isabel always felt an impulse to pull out the pins not that she imagined they inflicted any damage on the tough old parchment but because it seemed to her her aunt might make better use of her sharpness"
train-clean-100-1098-133695-0007 train-clean-100/1098/133695/1098-133695-0007.flac 15655.0 "she was very critical herself it was incidental to her age her sex and her nationality but she was very sentimental as well and there was something in missus touchett's dryness that set her own moral fountains flowing now what's your point of view"
train-clean-100-1098-133695-0008 train-clean-100/1098/133695/1098-133695-0008.flac 13745.0 "she asked of her aunt when you criticise everything here you should have a point of view yours doesn't seem to be american you thought everything over there so disagreeable when i criticise i have mine it's thoroughly american"
train-clean-100-1098-133695-0009 train-clean-100/1098/133695/1098-133695-0009.flac 14800.0 "there are as many points of view in the world as there are people of sense to take them you may say that doesn't make them very numerous american never in the world that's shockingly narrow my point of view thank god is personal"
train-clean-100-1098-133695-0010 train-clean-100/1098/133695/1098-133695-0010.flac 10205.0 "isabel thought this a better answer than she admitted it was a tolerable description of her own manner of judging but it would not have sounded well for her to say so"
train-clean-100-1098-133695-0011 train-clean-100/1098/133695/1098-133695-0011.flac 3295.0 "would savour of immodesty even of arrogance"
train-clean-100-1098-133695-0012 train-clean-100/1098/133695/1098-133695-0012.flac 11220.0 "with whom she talked a great deal and with whom her conversation was of a sort that gave a large licence to extravagance her cousin used as the phrase is to chaff her"
train-clean-100-1098-133695-0013 train-clean-100/1098/133695/1098-133695-0013.flac 9510.0 "he very soon established with her a reputation for treating everything as a joke and he was not a man to neglect the privileges such a reputation conferred"
train-clean-100-1098-133695-0014 train-clean-100/1098/133695/1098-133695-0014.flac 14465.0 "of laughing at all things beginning with himself such slender faculty of reverence as he possessed centred wholly upon his father for the rest he exercised his wit indifferently upon his father's son this gentleman's weak lungs"
train-clean-100-1098-133695-0015 train-clean-100/1098/133695/1098-133695-0015.flac 3010.0 "his useless life his fantastic mother"
train-clean-100-1098-133695-0016 train-clean-100/1098/133695/1098-133695-0016.flac 14645.0 "his adopted and his native country his charming new found cousin i keep a band of music in my ante room he said once to her it has orders to play without stopping it renders me two excellent services"
train-clean-100-1098-133695-0017 train-clean-100/1098/133695/1098-133695-0017.flac 6370.0 "it keeps the sounds of the world from reaching the private apartments and it makes the world think that dancing's going on within"
train-clean-100-1098-133695-0018 train-clean-100/1098/133695/1098-133695-0018.flac 7295.0 "the liveliest waltzes seemed to float upon the air isabel often found herself irritated by this perpetual fiddling"
train-clean-100-1098-133695-0019 train-clean-100/1098/133695/1098-133695-0019.flac 15230.0 "and enter the private apartments it mattered little that he had assured her they were a very dismal place she would have been glad to undertake to sweep them and set them in order it was but half hospitality to let her remain outside"
train-clean-100-1098-133695-0020 train-clean-100/1098/133695/1098-133695-0020.flac 15650.0 "it must be said that her wit was exercised to a large extent in self defence for her cousin amused himself with calling her columbia and accusing her of a patriotism so heated that it scorched he drew a caricature of her"
train-clean-100-1098-133695-0021 train-clean-100/1098/133695/1098-133695-0021.flac 14555.0 "in the folds of the national banner isabel's chief dread in life at this period of her development was that she should appear narrow minded what she feared next afterwards was that she should really be so but she nevertheless"
train-clean-100-1098-133695-0022 train-clean-100/1098/133695/1098-133695-0022.flac 15280.0 "she would be as american as it pleased him to regard her and if he chose to laugh at her she would give him plenty of occupation she defended england against his mother but when ralph sang its praises on purpose as she said to work her up"
train-clean-100-1098-133695-0023 train-clean-100/1098/133695/1098-133695-0023.flac 11755.0 "she found herself able to differ from him on a variety of points in fact the quality of this small ripe country seemed as sweet to her as the taste of an october pear"
train-clean-100-1098-133695-0024 train-clean-100/1098/133695/1098-133695-0024.flac 5350.0 "and her satisfaction was at the root of the good spirits which enabled her to take her cousin's chaff"
train-clean-100-1098-133695-0025 train-clean-100/1098/133695/1098-133695-0025.flac 13590.0 "if her good humour flagged at moments it was not because she thought herself ill used but because she suddenly felt sorry for ralph it seemed to her he was talking as a blind and had little heart in what he said"
train-clean-100-1098-133695-0026 train-clean-100/1098/133695/1098-133695-0026.flac 13440.0 "i don't know what's the matter with you she observed to him once but i suspect you're a great humbug that's your privilege ralph answered who had not been used to being so crudely addressed i don't know what you care for"
train-clean-100-1098-133695-0027 train-clean-100/1098/133695/1098-133695-0027.flac 13735.0 "i don't think you care for anything you don't really care for england when you praise it you don't care for america even when you pretend to abuse it i care for nothing but you dear cousin said ralph if i could believe"
train-clean-100-1098-133695-0028 train-clean-100/1098/133695/1098-133695-0028.flac 14990.0 "even that i should be very glad ah well i should hope so the young man exclaimed isabel might have believed it and not have been far from the truth he thought a great deal about her she was constantly present to his mind"
train-clean-100-1098-133695-0029 train-clean-100/1098/133695/1098-133695-0029.flac 14265.0 "at a time when his thoughts had been a good deal of a burden to him her sudden arrival which promised nothing and was an open handed gift of fate had refreshed and quickened them given them wings and something to fly for"
train-clean-100-1098-133695-0030 train-clean-100/1098/133695/1098-133695-0030.flac 9375.0 "poor ralph had been for many weeks steeped in melancholy his outlook habitually sombre lay under the shadow of a deeper cloud"
train-clean-100-1098-133695-0031 train-clean-100/1098/133695/1098-133695-0031.flac 15920.0 "the old man had been gravely ill in the spring and the doctors had whispered to ralph that another attack would be less easy to deal with just now he appeared disburdened of pain but ralph could not rid himself of a suspicion that this was a subterfuge of the enemy"
train-clean-100-1098-133695-0032 train-clean-100/1098/133695/1098-133695-0032.flac 13850.0 "who was waiting to take him off his guard if the manoeuvre should succeed there would be little hope of any great resistance ralph had always taken for granted that his father would survive him that his own name would be the first grimly called"
train-clean-100-1098-133695-0033 train-clean-100/1098/133695/1098-133695-0033.flac 15425.0 "the father and son had been close companions and the idea of being left alone with the remnant of a tasteless life on his hands was not gratifying to the young man who had always and tacitly counted upon his elder's help in making the best of a poor business"
train-clean-100-1098-133695-0034 train-clean-100/1098/133695/1098-133695-0034.flac 5580.0 "at the prospect of losing his great motive ralph lost indeed his one inspiration"
train-clean-100-1098-133695-0035 train-clean-100/1098/133695/1098-133695-0035.flac 13985.0 "but without the encouragement of his father's society he should barely have patience to await his own turn he had not the incentive of feeling that he was indispensable to his mother it was a rule with his mother to have no regrets"
train-clean-100-1098-133695-0036 train-clean-100/1098/133695/1098-133695-0036.flac 15800.0 "he bethought himself of course that it had been a small kindness to his father to wish that of the two the active rather than the passive party should know the felt wound he remembered that the old man had always treated his own forecast of an early end as a clever fallacy"
train-clean-100-1098-133695-0037 train-clean-100/1098/133695/1098-133695-0037.flac 13470.0 "which he should be delighted to discredit so far as he might by dying first but of the two triumphs that of refuting a sophistical son and that of holding on a while longer to a state of being which with all abatements he enjoyed"
train-clean-100-1098-133695-0038 train-clean-100/1098/133695/1098-133695-0038.flac 14925.0 "he wondered whether he were harbouring love for this spontaneous young woman from albany but he judged that on the whole he was not after he had known her for a week he quite made up his mind to this and every day he felt a little more sure"
train-clean-100-1098-133695-0039 train-clean-100/1098/133695/1098-133695-0039.flac 14540.0 "lord warburton had been right about her she was a really interesting little figure ralph wondered how their neighbour had found it out so soon and then he said it was only another proof of his friend's high abilities"
train-clean-100-1098-133695-0040 train-clean-100/1098/133695/1098-133695-0040.flac 13050.0 "which he had always greatly admired if his cousin were to be nothing more than an entertainment to him ralph was conscious she was an entertainment of a high order a character like that he said to himself"
train-clean-100-1098-133695-0041 train-clean-100/1098/133695/1098-133695-0041.flac 9885.0 "a real little passionate force to see at play is the finest thing in nature it's finer than the finest work of art than a greek bas relief"
train-clean-100-1098-133695-0042 train-clean-100/1098/133695/1098-133695-0042.flac 17095.0 "than a gothic cathedral it's very pleasant to be so well treated where one had least looked for it i had never been more blue more bored than for a week before she came i had never expected less that anything pleasant would happen"
train-clean-100-1098-133695-0043 train-clean-100/1098/133695/1098-133695-0043.flac 12495.0 "a greek bas relief to stick over my chimney piece the key of a beautiful edifice is thrust into my hand and i'm told to walk in and admire my poor boy you've been sadly ungrateful"
train-clean-100-1098-133695-0044 train-clean-100/1098/133695/1098-133695-0044.flac 6835.0 "and now you had better keep very quiet and never grumble again the sentiment of these reflexions was very just"
train-clean-100-1098-133695-0045 train-clean-100/1098/133695/1098-133695-0045.flac 2365.0 "his cousin was a very brilliant girl"
train-clean-100-1098-133695-0046 train-clean-100/1098/133695/1098-133695-0046.flac 12250.0 "but she needed the knowing and his attitude with regard to her though it was contemplative and critical was not judicial he surveyed the edifice from the outside and admired it greatly"
